,name,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
746,dog_barking_73__r3,0.30030274391174316,0.09149569272994995,0.08648498356342316,0.0010551074519753456,695.9215628430724,85317.93291376511,748.3399197749907,55481.19459409533,1197.509765625,245677.70183086395,0.039142219387755105,0.0005571146102708262,-4.95117055834271e-05,0.00518178753554821,-4.0879262087401e-05,0.002498034853488207,135.99917763157896,-307.4181823730469,5295.26611328125,218.75416564941406,492.0945739746094,-3.849809408187866,2067.460693359375,0.7025730609893799,79.23297119140625,15.261816024780273,117.66545104980469,1.526572346687317,48.96626281738281,-3.913802146911621,58.40870666503906,5.137010097503662,81.00846862792969,-5.962320327758789,53.137935638427734,9.9696683883667,123.35336303710938,16.04549789428711,109.8963851928711,2.399641990661621,53.36140823364258,-2.2901148796081543,173.0542755126953,5.8233513832092285,104.53075408935547,1.829787015914917,220.41537475585938,-14.845768928527832,72.82408905029297,-3.3248250484466553,228.82730102539062,-4.955423355102539,88.24274444580078,-11.413520812988281,38.98500442504883,-10.007471084594727,149.03933715820312
747,dog_barking_73__r5,0.2976893186569214,0.09275784343481064,0.04389782249927521,0.0006007328629493713,953.0669055348156,46788.348088426486,1184.3778351003568,26463.588333644922,1840.6494140625,235775.76398849487,0.04924665178571429,0.0004767057847003547,0.00011816146434284747,0.0007531587616540492,0.0001165346839115955,0.0012872661463916302,129.19921875,-300.8602294921875,2852.83154296875,176.96629333496094,229.80006408691406,-36.02428436279297,905.8692016601562,41.93455505371094,404.0848693847656,-12.089957237243652,67.84864807128906,8.61535930633545,37.94826126098633,15.832600593566895,210.41615295410156,-6.318039894104004,132.8940887451172,7.693210124969482,61.52854537963867,9.267752647399902,139.08189392089844,12.761588096618652,70.51499938964844,5.519772052764893,52.74401092529297,3.240589141845703,88.89482116699219,10.468209266662598,77.40803527832031,-4.932687759399414,64.86124420166016,-3.998023748397827,54.67262268066406,-0.13631537556648254,129.32276916503906,-3.9294018745422363,43.27519226074219,6.299927234649658,40.00225830078125,-0.42094048857688904,76.8775863647461
748,dog_barking_73__r7,0.354175865650177,0.0811711922287941,0.049664754420518875,0.0012726911809295416,1049.1245583704947,73412.57322833534,1316.4822526680493,33928.08259106701,2389.306640625,491803.9709329605,0.041912468112244895,0.0007750340572549423,-0.00014092976925894618,0.0030208956450223923,-3.461854066699743e-05,0.0004741086158901453,135.99917763157896,-290.4552001953125,1569.200439453125,166.09422302246094,127.23614501953125,-35.505767822265625,549.5616455078125,48.016258239746094,274.14617919921875,-19.481931686401367,28.359756469726562,4.881906986236572,26.217147827148438,18.39643669128418,123.51831817626953,-12.469367980957031,70.83133697509766,9.211268424987793,47.33854675292969,2.563854217529297,80.70352172851562,8.45466423034668,31.272003173828125,3.9041714668273926,39.468589782714844,0.5024531483650208,39.37934875488281,9.614407539367676,48.69298553466797,-6.745459079742432,41.806556701660156,0.7467502951622009,30.201107025146484,0.34741833806037903,58.71472930908203,-2.4861514568328857,20.282346725463867,8.3303804397583,23.30029296875,-1.2275362014770508,36.26041030883789
749,dog_barking_73__r9,0.6163922548294067,0.06354036182165146,0.03885985538363457,0.00015664788952562958,601.0943513844397,48541.71011210522,1100.7258197129145,20596.807085997563,1081.60400390625,313224.9154150486,0.01718949298469388,0.0002603577554647945,5.823975516250357e-05,0.001199275953695178,0.0002833239850588143,0.00010599451343296096,143.5546875,-388.5032958984375,1428.4451904296875,153.61758422851562,221.95579528808594,-5.827645301818848,711.38134765625,45.228668212890625,325.552978515625,5.662625789642334,42.02471160888672,22.873397827148438,38.73213195800781,17.560617446899414,55.32453918457031,5.440199851989746,58.9144172668457,21.985923767089844,45.54489517211914,10.129311561584473,108.14583587646484,20.032033920288086,89.83538818359375,9.0971097946167,50.217918395996094,8.663188934326172,41.490360260009766,14.512602806091309,48.04704284667969,-4.9579668045043945,70.48417663574219,1.9229711294174194,28.652164459228516,0.9530794024467468,59.84609603881836,0.300758957862854,15.934247970581055,4.726668834686279,23.704729080200195,0.8002336621284485,36.10130310058594
750,dog_barking_47__r1,0.17947138845920563,0.09115331619977951,0.2281697690486908,0.004235406406223774,742.1743682348798,4264.1323587062625,717.5984027336697,10911.850745160064,1290.179987237005,17501.739740149667,0.04616675046410891,0.00016111667197588064,-0.00016768024943303317,0.053869184106588364,-0.0001641262206248939,0.0006106531945988536,123.046875,-259.46221923828125,695.0879516601562,202.3908233642578,377.26275634765625,0.7901979684829712,210.30380249023438,-22.00298309326172,168.21630859375,-5.778774738311768,103.02449035644531,7.088414192199707,21.558086395263672,10.014508247375488,35.535064697265625,-1.1369884014129639,29.866418838500977,-20.109535217285156,51.21869659423828,-13.793952941894531,27.296550750732422,5.857197284698486,65.91815185546875,19.696626663208008,67.75654602050781,-25.89609718322754,91.54151916503906,-16.77967071533203,77.21998596191406,25.764636993408203,38.99345016479492,-12.843642234802246,69.96532440185547,-14.163928031921387,41.31978988647461,-8.40912914276123,32.260009765625,-25.935853958129883,69.21076965332031,-14.981073379516602,16.490814208984375
751,dog_barking_47__r3,0.1820860505104065,0.09244903177022934,0.17785802483558655,0.002491212682798505,789.5313764917762,3079.8243982336226,794.3674697263061,8045.010279518359,1366.4522983060024,8884.252535179074,0.04595645111386139,0.00015970875545876032,-0.0002055839722743258,0.0324079804122448,-0.0001547292631585151,0.0004252833023201674,135.99917763157896,-244.74594116210938,362.1847229003906,197.63369750976562,195.31536865234375,-23.748397827148438,55.67768478393555,-4.262995719909668,117.19666290283203,-2.7700490951538086,78.76127624511719,6.938940525054932,19.503681182861328,8.729476928710938,29.529369354248047,-6.830529689788818,18.246498107910156,-11.54740047454834,47.67448425292969,-4.996036529541016,23.937471389770508,3.887713670730591,27.346786499023438,12.646409034729004,41.000938415527344,-12.36072826385498,50.37485122680664,-5.498431205749512,40.6473503112793,14.713400840759277,32.6827278137207,-4.08149528503418,50.78049087524414,-3.597594976425171,25.052396774291992,-8.319242477416992,18.16987419128418,-11.501909255981445,32.18598175048828,-8.48230266571045,19.849855422973633
752,dog_barking_47__r5,0.24475142359733582,0.09760671108961105,0.16327477991580963,0.001739619649015367,583.7475917397296,5456.463916514832,640.9873660577565,6088.756996006029,1060.3503538830446,27080.712240240806,0.040230023978960396,0.00010522061522691089,5.60897251489223e-06,0.025084465742111206,-0.0001820087927626446,0.00066253577824682,123.046875,-280.7402038574219,605.1753540039062,237.1248016357422,229.17503356933594,17.20244789123535,163.7687530517578,-6.170533657073975,137.04312133789062,5.373880863189697,36.82838439941406,12.761837005615234,23.582738876342773,14.141236305236816,38.76597213745117,1.4529019594192505,28.69359588623047,-14.131753921508789,46.2424201965332,-5.714658737182617,39.662776947021484,7.084481716156006,51.497955322265625,18.73404884338379,63.029075622558594,-20.05185317993164,45.729496002197266,-11.273818016052246,46.886497497558594,24.66983985900879,41.84986877441406,-12.370545387268066,52.706077575683594,-10.397123336791992,29.5043888092041,-6.140985012054443,45.59679412841797,-24.247085571289062,57.17876434326172,-15.957200050354004,41.208030700683594
753,dog_barking_47__r7,0.18930228054523468,0.09371292591094971,0.08028046786785126,0.0004049904237035662,706.4671581198152,6796.927798374941,847.2285247719868,18382.26371510771,1287.2484868115719,51182.44647560501,0.04412660504331683,0.00014136233361091536,-8.735280425753444e-05,0.00636181840673089,-0.0001300176518270746,0.00010721336002461612,123.046875,-324.7898864746094,408.6335144042969,193.2996063232422,306.381591796875,-5.565701007843018,62.435768127441406,14.665712356567383,187.03590393066406,-8.301458358764648,119.07353210449219,19.934919357299805,29.418357849121094,19.49970054626465,29.38750457763672,1.3022037744522095,18.031185150146484,-6.855676174163818,57.715171813964844,-6.73038911819458,31.46083641052246,16.503456115722656,42.86511993408203,15.459859848022461,40.48720169067383,-11.167388916015625,73.62821197509766,-1.4077670574188232,52.63157653808594,14.802236557006836,29.412988662719727,4.104869365692139,68.61609649658203,-4.1571364402771,39.8198127746582,-10.838821411132812,28.14151382446289,-10.613945960998535,38.770870208740234,-9.161499977111816,17.008655548095703
754,dog_barking_47__r9,0.23684436082839966,0.08506554365158081,0.250338613986969,0.00430140970274806,392.47355036020355,4334.189160061311,438.12575746937057,22294.94959998714,680.3212987314356,11095.496840061436,0.024020053372524754,1.8393014087570427e-05,-5.337760740076192e-06,0.05586628615856171,-1.2815004083677195e-05,0.0021208589896559715,107.666015625,-262.4008483886719,541.8407592773438,240.469482421875,207.3112030029297,47.779048919677734,116.23729705810547,-3.663672924041748,44.13704299926758,10.796570777893066,51.77186965942383,10.831451416015625,29.560367584228516,7.65138578414917,39.66665267944336,0.40020033717155457,23.76605987548828,-4.844658851623535,25.653837203979492,-0.2787005603313446,34.07859802246094,5.426112174987793,25.90586280822754,1.5437405109405518,19.731216430664062,-8.298776626586914,20.122203826904297,-6.469292640686035,17.051279067993164,-1.6987221240997314,20.209819793701172,-5.835404396057129,28.123777389526367,-4.7593255043029785,19.937023162841797,-3.078455924987793,22.768009185791016,-8.711296081542969,25.639141082763672,-6.104061126708984,19.623355865478516
755,dog_barking_38__r1,0.2737654745578766,0.10080545395612717,0.08930019289255142,0.002710652304813266,927.1785004066661,12968.835031995328,848.9609744984494,24278.685132025887,1485.5852843849523,47781.766472377756,0.06157319864649682,0.00015861421546624967,-0.00010346624185331166,0.00426896009594202,-6.747961742803454e-05,0.003441022941842675,161.4990234375,-278.2746276855469,4762.3271484375,188.71495056152344,591.9948120117188,-32.2996940612793,733.3214111328125,-20.37860679626465,223.14254760742188,-9.755172729492188,122.37293243408203,-9.013651847839355,61.085845947265625,-3.128891944885254,222.70187377929688,-2.3272016048431396,39.63240051269531,-14.343777656555176,78.47964477539062,4.529383182525635,38.718475341796875,8.251412391662598,58.42955017089844,3.846041679382324,33.96598434448242,-9.667503356933594,114.24893951416016,3.762584924697876,51.648040771484375,21.26535415649414,120.77759552001953,-18.67914390563965,180.18980407714844,-12.055904388427734,61.604000091552734,1.6533042192459106,73.00604248046875,-4.392120361328125,80.04196166992188,0.4714983403682709,106.16285705566406
